"No.","Time","Source","Destination","Protocol","Length","Info"
"3377","8.592110","2405:201:7003:c0d5:2547:811:8a15:a967","2620:1ec:33:1::11","TLSv1.2","1123","Application Data"
"3378","8.613598","2620:1ec:33:1::11","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65033 [ACK] Seq=939 Ack=7811 Win=4193280 Len=0"
"3379","8.618492","192.168.29.161","104.18.19.125","TCP","54","64239  >  443 [ACK] Seq=851 Ack=164 Win=253 Len=0"
"3380","8.650375","47.129.5.73","192.168.29.161","TCP","62","443  >  65074 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 WS=128"
"3381","8.650473","192.168.29.161","47.129.5.73","TCP","54","65074  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3382","8.650995","192.168.29.161","47.129.5.73","TCP","1514","65074  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1460 [TCP PDU reassembled in 3383]"
"3383","8.650995","192.168.29.161","47.129.5.73","TLSv1.2","382","Client Hello (SNI=s.xlgmedia.com)"
"3384","8.758447","47.129.5.73","192.168.29.161","TCP","54","443  >  65074 [ACK] Seq=1 Ack=1461 Win=61312 Len=0"
"3385","8.758447","47.129.5.73","192.168.29.161","TCP","54","443  >  65074 [ACK] Seq=1 Ack=1789 Win=61056 Len=0"
"3386","8.758515","47.129.5.73","192.168.29.161","TLSv1.2","1514","Server Hello"
"3387","8.758515","47.129.5.73","192.168.29.161","TLSv1.2","870","Certificate, Server Key Exchange, Server Hello Done"
"3388","8.758560","192.168.29.161","47.129.5.73","TCP","54","65074  >  443 [ACK] Seq=1789 Ack=2277 Win=65280 Len=0"
"3389","8.761739","192.168.29.161","47.129.5.73","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3390","8.855129","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=110134 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3393]"
"3391","8.855129","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=111574 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3393]"
"3392","8.855129","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=113014 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3393]"
"3393","8.855129","192.168.29.161","13.69.116.109","TLSv1.3","130","Application Data"
"3394","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=114530 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3395","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=115970 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3396","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=117410 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3397","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=118850 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3398","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=120290 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3399","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=121730 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3400","8.855273","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=123170 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3401]"
"3401","8.855273","192.168.29.161","13.69.116.109","TLSv1.3","1000","Application Data"
"3402","8.865034","47.129.5.73","192.168.29.161","TLSv1.2","241","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3403","8.865455","192.168.29.161","47.129.5.73","TLSv1.2","1101","Application Data"
"3404","8.967906","47.129.5.73","192.168.29.161","TLSv1.2","484","Application Data"
"3405","8.973090","2620:1ec:33:1::11","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.2","397","Application Data"
"3406","8.973090","2620:1ec:33:1::11","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.2","206","Application Data"
"3407","8.973163","2405:201:7003:c0d5:2547:811:8a15:a967","2620:1ec:33:1::11","TCP","74","65033  >  443 [ACK] Seq=7811 Ack=1394 Win=64000 Len=0"
"3408","8.973235","2620:1ec:33:1::11","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.2","112","Application Data"
"3409","9.011706","192.168.29.161","47.129.5.73","TCP","54","65074  >  443 [ACK] Seq=2929 Ack=2894 Win=64768 Len=0"
"3410","9.017612","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","267","Application Data"
"3411","9.018162","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","267","Application Data"
"3412","9.021380","13.69.116.109","192.168.29.161","TCP","56","443  >  65031 [ACK] Seq=8550 Ack=123170 Win=4194560 Len=0"
"3413","9.021380","13.69.116.109","192.168.29.161","TCP","56","443  >  65031 [ACK] Seq=8550 Ack=125556 Win=4194560 Len=0"
"3414","9.027054","2405:201:7003:c0d5:2547:811:8a15:a967","2620:1ec:33:1::11","TCP","74","65033  >  443 [ACK] Seq=7811 Ack=1432 Win=65280 Len=0"
"3415","9.029897","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65012 [ACK] Seq=7946 Ack=2641 Win=131072 Len=0"
"3416","9.029897","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65011 [ACK] Seq=6592 Ack=2002 Win=131072 Len=0"
"3417","9.033059","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","477","Application Data"
"3418","9.033059","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","408","Application Data"
"3419","9.043689","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","267","Application Data"
"3420","9.044738","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","280","Application Data"
"3421","9.045601","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","280","Application Data"
"3422","9.046211","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","280","Application Data"
"3423","9.047334","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","277","Application Data"
"3424","9.048191","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","277","Application Data"
"3425","9.049156","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","277","Application Data"
"3426","9.052227","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","291","Application Data"
"3427","9.053663","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","291","Application Data"
"3428","9.054429","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","86","65075  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"3429","9.056324","192.168.29.161","20.207.73.82","TCP","66","65076  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3430","9.058064","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65029 [ACK] Seq=5085 Ack=1417 Win=131072 Len=0"
"3431","9.059241","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","470","Application Data"
"3432","9.059241","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65039 [ACK] Seq=253 Ack=817 Win=131072 Len=0"
"3433","9.059365","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","477","Application Data"
"3434","9.059842","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","291","Application Data"
"3435","9.061589","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","916","Application Data, Application Data"
"3436","9.064598","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","488","Application Data"
"3437","9.069124","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","1079","Application Data, Application Data"
"3438","9.069124","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","460","Application Data"
"3439","9.069661","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","300","Application Data"
"3440","9.071176","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=125556 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3443]"
"3441","9.071176","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=126996 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3443]"
"3442","9.071176","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=128436 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3443]"
"3443","9.071176","192.168.29.161","13.69.116.109","TLSv1.3","120","Application Data"
"3444","9.071571","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=129942 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3449]"
"3445","9.071571","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=131382 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3449]"
"3446","9.071571","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=132822 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3449]"
"3447","9.071571","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=134262 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3449]"
"3448","9.071571","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=135702 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3449]"
"3449","9.071571","192.168.29.161","13.69.116.109","TLSv1.3","708","Application Data"
"3450","9.072484","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=137796 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3453]"
"3451","9.072484","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=139236 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3453]"
"3452","9.072484","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=140676 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3453]"
"3453","9.072484","192.168.29.161","13.69.116.109","TLSv1.3","120","Application Data"
"3454","9.072710","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=142182 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3459]"
"3455","9.072710","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=143622 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3459]"
"3456","9.072710","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=145062 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3459]"
"3457","9.072710","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=146502 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3459]"
"3458","9.072710","192.168.29.161","13.69.116.109","TCP","1494","65031  >  443 [ACK] Seq=147942 Ack=8550 Win=64256 Len=1440 [TCP PDU reassembled in 3459]"
"3459","9.072710","192.168.29.161","13.69.116.109","TLSv1.3","1159","Application Data"
"3460","9.076586","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","928","Application Data, Application Data"
"3461","9.076586","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","86","443  >  65075 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=8192"
"3462","9.076586","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","585","Application Data"
"3463","9.076763","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65075  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3464","9.077886","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","607","Client Hello (SNI=cloudflare-dns.com)"
"3465","9.078410","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","304","Application Data"
"3466","9.080903","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","1292","Initial, DCID=3a821b2acb79a1aa, PKN: 1, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING"
"3467","9.081064","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","1292","Initial, DCID=3a821b2acb79a1aa, PKN: 2, PING, PADDING, PING, PADDING, PING, PING, PING, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING"
"3468","9.098195","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65012 [ACK] Seq=8349 Ack=2847 Win=131072 Len=0"
"3469","9.099368","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65075 [ACK] Seq=1 Ack=534 Win=131072 Len=0"
"3470","9.100986","20.207.73.82","192.168.29.161","TCP","66","443  >  65076 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 SACK_PERM WS=1024"
"3471","9.100986","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","326","Server Hello, Change Cipher Spec, Application Data"
"3472","9.101130","192.168.29.161","20.207.73.82","TCP","54","65076  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3473","9.101713","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","154","Change Cipher Spec, Application Data"
"3474","9.101939","192.168.29.161","20.207.73.82","TCP","1490","65076  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1436 [TCP PDU reassembled in 3475]"
"3475","9.101939","192.168.29.161","20.207.73.82","TLSv1.3","481","Client Hello (SNI=github.com)"
"3476","9.104981","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65039  >  443 [ACK] Seq=817 Ack=1095 Win=64256 Len=0"
"3477","9.105274","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65011  >  443 [ACK] Seq=2195 Ack=7329 Win=65280 Len=0"
"3478","9.105427","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","102","Initial, SCID=fa821b2acb79a1aa, PKN: 1, ACK"
"3479","9.106417","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=fa821b2acb79a1aa, PKN: 2, ACK, PADDING"
"3480","9.106417","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=fa821b2acb79a1aa, PKN: 3, CRYPTO, PADDING"
"3481","9.106505","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=fa821b2acb79a1aa, PKN: 4, CRYPTO, PADDING"
"3482","9.106505","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65035 [ACK] Seq=1333 Ack=1026 Win=131072 Len=0"
"3483","9.106932","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65034  >  443 [ACK] Seq=1449 Ack=5559 Win=64512 Len=0"
"3484","9.107174","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","1292","Initial, DCID=fa821b2acb79a1aa, PKN: 3, ACK, PADDING"
"3485","9.107665","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Handshake, SCID=fa821b2acb79a1aa"
"3486","9.107665","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Handshake, SCID=fa821b2acb79a1aa"
"3487","9.107741","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Handshake, SCID=fa821b2acb79a1aa"
"3488","9.107969","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","101","Handshake, DCID=fa821b2acb79a1aa"
"3489","9.120960","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65041  >  443 [ACK] Seq=817 Ack=4177 Win=65280 Len=0"
"3490","9.120970","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65013  >  443 [ACK] Seq=2416 Ack=7765 Win=65024 Len=0"
"3491","9.121270","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","102","Handshake, DCID=fa821b2acb79a1aa"
"3492","9.122747","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65038 [ACK] Seq=4327 Ack=1057 Win=131072 Len=0"
"3493","9.131011","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65029 [ACK] Seq=5992 Ack=1864 Win=131072 Len=0"
"3494","9.133061","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","305","Protected Payload (KP0)"
"3495","9.135295","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","230","Protected Payload (KP0), DCID=fa821b2acb79a1aa"
"3496","9.148545","20.207.73.82","192.168.29.161","TCP","54","443  >  65076 [ACK] Seq=1 Ack=1864 Win=71680 Len=0"
"3497","9.148545","20.207.73.82","192.168.29.161","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"3498","9.149543","20.207.73.82","192.168.29.161","TCP","1490","443  >  65076 [PSH, ACK] Seq=1437 Ack=1864 Win=71680 Len=1436 [TCP PDU reassembled in 3499]"
"3499","9.149543","20.207.73.82","192.168.29.161","TLSv1.3","672","Application Data, Application Data, Application Data"
"3500","9.149620","192.168.29.161","20.207.73.82","TCP","54","65076  >  443 [ACK] Seq=1864 Ack=3491 Win=65280 Len=0"
"3501","9.158257","192.168.29.161","20.207.73.82","TLSv1.3","118","Change Cipher Spec, Application Data"
"3502","9.158811","192.168.29.161","20.207.73.82","TLSv1.3","146","Application Data"
"3503","9.159371","192.168.29.161","20.207.73.82","TCP","1490","65076  >  443 [ACK] Seq=2020 Ack=3491 Win=65280 Len=1436 [TCP PDU reassembled in 3504]"
"3504","9.159371","192.168.29.161","20.207.73.82","TLSv1.3","583","Application Data"
"3505","9.159903","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65075 [ACK] Seq=253 Ack=614 Win=131072 Len=0"
"3506","9.160089","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1016","Protected Payload (KP0)"
"3507","9.160089","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","183","Protected Payload (KP0)"
"3508","9.160468","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:807::200a","QUIC","93","Protected Payload (KP0), DCID=fa821b2acb79a1aa"
"3509","9.171198","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","537","Application Data"
"3510","9.179250","13.69.116.109","192.168.29.161","TLSv1.3","398","Application Data"
"3511","9.179250","13.69.116.109","192.168.29.161","TCP","66","[TCP Retransmission] 443  >  65046 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"3512","9.179359","192.168.29.161","13.69.116.109","TCP","54","65031  >  443 [ACK] Seq=150487 Ack=8894 Win=65280 Len=0"
"3513","9.186262","2404:6800:4002:807::200a","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","86","Protected Payload (KP0)"
"3514","9.203169","20.207.73.82","192.168.29.161","TLSv1.3","133","Application Data"
"3515","9.203169","20.207.73.82","192.168.29.161","TLSv1.3","133","Application Data"
"3516","9.203248","192.168.29.161","20.207.73.82","TCP","54","65076  >  443 [ACK] Seq=3985 Ack=3649 Win=65280 Len=0"
"3517","9.203544","20.207.73.82","192.168.29.161","TLSv1.3","118","Application Data"
"3518","9.203853","192.168.29.161","20.207.73.82","TLSv1.3","85","Application Data"
"3519","9.205770","20.207.73.82","192.168.29.161","TCP","56","443  >  65076 [ACK] Seq=3713 Ack=3985 Win=75776 Len=0"
"3520","9.213015","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65035  >  443 [ACK] Seq=1026 Ack=1796 Win=65280 Len=0"
"3521","9.235276","13.69.116.109","192.168.29.161","TCP","56","443  >  65031 [ACK] Seq=8894 Ack=129942 Win=4194560 Len=0"
"3522","9.237986","13.69.116.109","192.168.29.161","TCP","56","443  >  65031 [ACK] Seq=8894 Ack=145062 Win=4194560 Len=0"
"3523","9.240372","13.69.116.109","192.168.29.161","TLSv1.3","233","Application Data"
"3524","9.248055","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","500","Application Data"
"3525","9.248055","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","496","Application Data"
"3526","9.250062","192.168.29.161","4.241.22.149","TCP","66","65078  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3527","9.278021","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","488","Application Data"
"3528","9.279842","192.168.29.161","185.199.108.154","TCP","66","65079  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3529","9.290361","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65038  >  443 [ACK] Seq=1057 Ack=4749 Win=65024 Len=0"
"3530","9.290363","192.168.29.161","13.69.116.109","TCP","54","65031  >  443 [ACK] Seq=150487 Ack=9073 Win=65280 Len=0"
"3531","9.290361","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65029  >  443 [ACK] Seq=1864 Ack=6418 Win=65024 Len=0"
"3532","9.290858","20.207.73.82","192.168.29.161","TCP","56","443  >  65076 [ACK] Seq=3713 Ack=4016 Win=75776 Len=0"
"3533","9.308289","185.199.108.154","192.168.29.161","TCP","66","443  >  65079 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=512"
"3534","9.308391","192.168.29.161","185.199.108.154","TCP","54","65079  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3535","9.308927","192.168.29.161","185.199.108.154","TCP","1514","65079  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1460 [TCP PDU reassembled in 3536]"
"3536","9.308927","192.168.29.161","185.199.108.154","TLSv1.3","614","Client Hello (SNI=github.githubassets.com)"
"3537","9.320993","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65012  >  443 [ACK] Seq=2847 Ack=8763 Win=64512 Len=0"
"3538","9.331586","185.199.108.154","192.168.29.161","TCP","54","443  >  65079 [ACK] Seq=1 Ack=2021 Win=150528 Len=0"
"3539","9.331586","185.199.108.154","192.168.29.161","TLSv1.3","1510","Server Hello, Change Cipher Spec, Application Data, Application Data"
